match_id,year,stage,group,home_team,away_team,home_goals,away_goals,neutral
1938,2009,Friendly,,Venezuela,Romania,0,1,False
1939,2006,Friendly,,Croatia,Denmark,1,0,False
1940,2005,Qualifier,,Sweden,France,2,0,False
1941,1997,Qualifier,,Ghana,Paraguay,4,0,False
1942,2007,Friendly,,Austria,Mexico,2,3,False
1943,2021,Qualifier,,Ghana,New Zealand,1,1,False
1944,1991,Qualifier,,Hungary,Wales,1,1,False
1945,2007,Friendly,,Algeria,Switzerland,2,1,False
1946,1994,Qualifier,,Panama,Austria,2,0,False
1947,2008,Friendly,,Indonesia,Iran,1,1,False
1948,1994,Friendly,,Trinidad and Tobago,Argentina,0,0,False
1949,2012,Qualifier,,Tunisia,Turkey,1,0,False
1950,2001,Qualifier,,South Korea,England,1,2,False
1951,1990,Friendly,,Russia,Hungary,1,2,False
1952,2003,Friendly,,Scotland,Ivory Coast,3,1,False
1953,2010,Friendly,,Czech Republic,Italy,0,3,False
1954,2001,Friendly,,Indonesia,Netherlands,1,2,False
1955,1997,Qualifier,,Iran,Ivory Coast,1,0,False
1956,2023,Qualifier,,Switzerland,Ghana,3,0,False
1957,2021,Qualifier,,Colombia,Egypt,0,0,False
1958,2005,Friendly,,Tunisia,Scotland,2,1,False
1959,2013,Qualifier,,Croatia,Morocco,2,1,False
1960,1998,Qualifier,,Bolivia,Costa Rica,2,0,False
1961,2009,Friendly,,Ghana,England,1,2,False
1962,2022,Friendly,,Canada,Venezuela,1,1,False
1963,2016,Qualifier,,Indonesia,South Korea,1,0,False
1964,2014,Qualifier,,Nigeria,Slovenia,4,1,False
1965,1994,Qualifier,,Finland,Ecuador,2,3,False
1966,2001,Friendly,,Czech Republic,China,5,4,False
1967,1992,Friendly,,Cameroon,Argentina,0,3,False
1968,2007,Friendly,,Senegal,Wales,3,0,False
1969,2011,Friendly,,Cameroon,Austria,1,2,False
1970,1995,Friendly,,Senegal,Uruguay,1,3,False
1971,2010,Qualifier,,England,Jamaica,2,0,False
1972,2021,Friendly,,Romania,Portugal,0,0,False
1973,1994,Qualifier,,Brazil,Mexico,1,0,False
1974,2014,Qualifier,,Qatar,Indonesia,1,1,False
1975,2018,Qualifier,,Japan,Germany,0,0,False
1976,2000,Friendly,,China,Ecuador,1,0,False
1977,2017,Qualifier,,Czech Republic,Senegal,2,2,False
1978,2019,Friendly,,Costa Rica,Ecuador,2,0,False
1979,2019,Qualifier,,Hungary,Algeria,3,0,False
1980,1992,Qualifier,,Scotland,USA,3,3,False
1981,1990,Qualifier,,Morocco,Senegal,1,0,False
1982,1995,Qualifier,,Russia,Panama,2,0,False
1983,2016,Friendly,,Ukraine,Slovenia,1,0,False
1984,2018,Friendly,,Colombia,England,5,1,False
1985,1991,Friendly,,Morocco,Tunisia,1,0,False
1986,2016,Friendly,,Czech Republic,Tunisia,5,2,False
1987,1999,Qualifier,,Slovenia,Colombia,0,0,False
1988,2016,Friendly,,Netherlands,Slovenia,3,2,False
1989,1991,Friendly,,Chile,Ireland,3,0,False
1990,1991,Qualifier,,Senegal,Russia,3,0,False
1991,2002,Qualifier,,Sweden,Panama,1,2,False
1992,2008,Qualifier,,Norway,Ireland,2,4,False
1993,2015,Qualifier,,Iran,Tunisia,2,0,False
1994,2023,Friendly,,Canada,Sweden,3,1,False
1995,1991,Friendly,,Hungary,England,1,2,False
1996,1997,Friendly,,Greece,Slovakia,1,2,False
1997,1992,Friendly,,Uruguay,Iran,5,0,False
1998,2006,Friendly,,Egypt,Trinidad and Tobago,3,1,False
1999,2003,Friendly,,Tunisia,Austria,2,1,False
2000,2018,Qualifier,,Venezuela,Ecuador,2,0,False
2001,1996,Qualifier,,Russia,South Korea,1,3,False
2002,1994,Friendly,,Paraguay,Denmark,1,2,False
2003,2004,Friendly,,Belgium,Denmark,1,0,False
2004,2008,Friendly,,Norway,Argentina,0,2,False
2005,2015,Qualifier,,Uruguay,Wales,6,0,False
2006,1996,Qualifier,,Ecuador,Peru,3,0,False
2007,2004,Qualifier,,Canada,Brazil,0,3,False
2008,2013,Friendly,,Wales,USA,3,0,False
2009,2000,Qualifier,,Italy,Belgium,2,0,False
2010,2006,Qualifier,,Honduras,Finland,4,3,False
2011,2002,Qualifier,,Peru,New Zealand,1,3,False
2012,1998,Qualifier,,Wales,Paraguay,2,0,False
2013,1996,Qualifier,,Ukraine,Ireland,0,1,False
2014,2007,Qualifier,,Ghana,Slovenia,3,0,False
2015,2016,Friendly,,Ecuador,England,2,1,False
2016,2011,Friendly,,New Zealand,Slovenia,1,1,False
2017,1994,Qualifier,,Senegal,Trinidad and Tobago,2,0,False
2018,2003,Friendly,,Paraguay,Iran,3,2,False
2019,1999,Friendly,,Croatia,Cameroon,2,0,False
2020,1991,Friendly,,Venezuela,Portugal,1,1,False
2021,1993,Friendly,,Japan,Trinidad and Tobago,5,0,False
2022,1998,Qualifier,,Brazil,Japan,1,0,False
2023,1990,Friendly,,Venezuela,USA,1,0,False
2024,1992,Qualifier,,Algeria,Brazil,2,0,False
2025,2004,Friendly,,China,Switzerland,1,0,False
2026,1990,Qualifier,,Croatia,Sweden,1,2,False
2027,1992,Qualifier,,Indonesia,Italy,1,2,False
2028,2023,Friendly,,Colombia,Czech Republic,0,2,False
2029,2010,Friendly,,Germany,Trinidad and Tobago,0,0,False
2030,2020,Friendly,,Paraguay,Finland,4,0,False
2031,2019,Qualifier,,Denmark,Egypt,1,1,False
2032,2007,Qualifier,,Morocco,New Zealand,4,2,False
2033,1998,Friendly,,Ireland,Sweden,1,2,False
2034,2012,Friendly,,New Zealand,Denmark,0,5,False
2035,2008,Friendly,,Morocco,Argentina,4,2,False
2036,2010,Friendly,,Saudi Arabia,Ghana,3,2,False
2037,2005,Qualifier,,Russia,Serbia,1,3,False
2038,2010,Qualifier,,Cameroon,Ghana,1,0,False
2039,2019,Friendly,,Ivory Coast,Austria,3,2,False
2040,2010,Qualifier,,Scotland,Tunisia,1,1,False
2041,2008,Friendly,,Mexico,Scotland,3,1,False
2042,2002,Friendly,,Saudi Arabia,Italy,1,2,False
2043,2020,Qualifier,,Jamaica,Peru,0,2,False
2044,2014,Friendly,,Nigeria,England,0,1,False
2045,2003,Friendly,,Colombia,Czech Republic,0,1,False
2046,2016,Qualifier,,Nigeria,Argentina,2,2,False
2047,1994,Qualifier,,Belgium,Denmark,6,5,False
2048,1996,Qualifier,,Nigeria,Serbia,2,1,False
2049,1997,Friendly,,Ecuador,Canada,1,1,False
2050,2006,Qualifier,,Colombia,Cameroon,4,0,False
2051,2007,Friendly,,Morocco,Mexico,2,1,False
2052,2006,Qualifier,,Germany,Argentina,0,1,False
2053,2011,Friendly,,Serbia,Ireland,1,2,False
2054,2013,Qualifier,,Algeria,Paraguay,1,0,False
2055,2002,Qualifier,,Japan,Ireland,1,1,False
2056,1990,Friendly,,Germany,Poland,1,0,False
2057,2005,Friendly,,Portugal,Saudi Arabia,1,1,False
2058,1993,Qualifier,,South Korea,Ecuador,2,0,False
2059,2002,Friendly,,Ivory Coast,Jamaica,1,2,False
2060,1990,Qualifier,,Ecuador,Australia,1,1,False
2061,2001,Qualifier,,Panama,Bolivia,2,1,False
2062,1990,Qualifier,,Belgium,Egypt,4,1,False
2063,2004,Friendly,,Tunisia,Germany,0,0,False
2064,1998,Qualifier,,France,Slovenia,3,0,False
2065,2009,Friendly,,Saudi Arabia,Belgium,0,3,False
2066,1990,Friendly,,Uruguay,South Korea,0,1,False
2067,2022,Qualifier,,Jamaica,Slovenia,1,6,False
2068,2004,Qualifier,,Belgium,Chile,2,1,False
2069,1996,Qualifier,,Nigeria,Spain,0,4,False
2070,2021,Friendly,,Jamaica,Sweden,0,0,False
2071,2001,Qualifier,,Bolivia,Ukraine,0,2,False
2072,2000,Friendly,,Greece,Finland,2,0,False
2073,2013,Qualifier,,Turkey,Slovakia,6,0,False
2074,2019,Qualifier,,Hungary,Argentina,0,4,False
2075,1994,Qualifier,,Italy,Paraguay,1,1,False
2076,2009,Qualifier,,Costa Rica,Scotland,0,4,False
2077,2009,Friendly,,Uruguay,USA,2,2,False
2078,1997,Qualifier,,Costa Rica,Hungary,1,0,False
2079,2014,Friendly,,Portugal,Slovakia,2,2,False
2080,2010,Friendly,,Denmark,Jamaica,1,0,False
2081,1997,Friendly,,Finland,Saudi Arabia,4,2,False
2082,2002,Friendly,,Slovenia,Ireland,3,2,False
2083,2012,Qualifier,,Algeria,Italy,1,1,False
2084,2006,Qualifier,,England,Greece,2,1,False
2085,2001,Friendly,,Honduras,Canada,0,0,False
2086,2015,Friendly,,Norway,Trinidad and Tobago,6,2,False
2087,2015,Qualifier,,Trinidad and Tobago,Hungary,2,1,False
2088,1998,Friendly,,Netherlands,Algeria,3,0,False
2089,2021,Qualifier,,Saudi Arabia,Egypt,4,0,False
2090,2018,Friendly,,Wales,Senegal,2,0,False
2091,1990,Qualifier,,Ukraine,Bolivia,3,1,False
2092,2014,Qualifier,,Ireland,Argentina,0,1,False
2093,1996,Friendly,,France,Turkey,0,1,False
2094,2019,Qualifier,,Australia,Russia,1,0,False
2095,1998,Friendly,,Turkey,Wales,3,2,False
2096,2007,Friendly,,Australia,Argentina,1,0,False
2097,2003,Friendly,,Wales,Peru,0,2,False
2098,2001,Qualifier,,Poland,New Zealand,2,1,False
2099,2005,Qualifier,,Serbia,Turkey,3,2,False
2100,2001,Friendly,,Chile,Venezuela,3,1,False
2101,2017,Qualifier,,Netherlands,Colombia,0,1,False
2102,2020,Friendly,,Trinidad and Tobago,Ghana,1,0,False
2103,1994,Friendly,,Japan,Poland,1,1,False
2104,2001,Qualifier,,Ukraine,Slovakia,4,0,False
2105,2014,Qualifier,,Hungary,Honduras,1,0,False
2106,1992,Qualifier,,USA,Ivory Coast,1,1,False
2107,2007,Friendly,,Senegal,Paraguay,1,1,False
2108,1999,Friendly,,Turkey,China,3,1,False
2109,2017,Friendly,,Greece,Qatar,1,2,False
2110,2004,Friendly,,Czech Republic,Chile,2,3,False
2111,2005,Qualifier,,Serbia,Jamaica,1,2,False
2112,2012,Qualifier,,Poland,Tunisia,2,0,False
2113,2002,Friendly,,Bolivia,Austria,2,4,False
2114,2013,Qualifier,,Uruguay,Paraguay,2,0,False
2115,2018,Friendly,,Finland,Paraguay,6,0,False
2116,2001,Qualifier,,Romania,Serbia,1,0,False
2117,2009,Qualifier,,Argentina,Algeria,1,1,False
2118,1991,Qualifier,,Tunisia,Ireland,4,1,False
2119,2003,Qualifier,,Mexico,Canada,0,0,False
2120,2015,Qualifier,,Egypt,Mexico,1,1,False
2121,2011,Qualifier,,England,Ukraine,0,0,False
2122,2023,Friendly,,China,Australia,1,1,False
2123,1992,Qualifier,,Uruguay,Costa Rica,1,2,False
2124,1994,Qualifier,,Turkey,Italy,1,1,False
2125,2009,Friendly,,Uruguay,Hungary,1,1,False
2126,1990,Qualifier,,Greece,Austria,0,2,False
2127,2006,Qualifier,,Mexico,Nigeria,2,1,False
2128,2018,Friendly,,Paraguay,England,0,1,False
2129,1996,Friendly,,Colombia,Poland,2,0,False
2130,2012,Friendly,,Venezuela,Chile,1,0,False
2131,2006,Friendly,,Saudi Arabia,Panama,1,0,False
2132,2022,Qualifier,,Japan,Egypt,1,2,False
2133,2000,Qualifier,,Norway,Mexico,0,5,False
2134,2002,Qualifier,,Australia,Italy,0,0,False
2135,1995,Qualifier,,Peru,Qatar,3,1,False
2136,2022,Friendly,,Finland,Norway,3,0,False
2137,2021,Qualifier,,Netherlands,Turkey,0,0,False
2138,1999,Qualifier,,Ecuador,Canada,0,2,False
2139,1998,Friendly,,Trinidad and Tobago,Croatia,3,1,False
2140,2004,Friendly,,Portugal,Ukraine,0,0,False
2141,1999,Friendly,,Sweden,Croatia,3,4,False
2142,2004,Qualifier,,South Korea,Russia,3,1,False
2143,1997,Friendly,,Canada,Morocco,1,1,False
2144,2023,Friendly,,Cameroon,Japan,2,3,False
2145,1993,Friendly,,Russia,Nigeria,2,0,False
2146,2006,Friendly,,Finland,England,1,0,False
2147,2004,Friendly,,France,Italy,2,5,False
2148,1996,Friendly,,Australia,Ecuador,0,0,False
2149,2023,Qualifier,,Nigeria,Slovenia,3,3,False
2150,2016,Friendly,,Russia,Senegal,1,0,False
2151,1995,Qualifier,,Italy,Ivory Coast,1,0,False
2152,2010,Friendly,,Japan,Finland,4,1,False
2153,2018,Friendly,,Senegal,Norway,4,0,False
2154,2017,Friendly,,Serbia,Netherlands,2,1,False
2155,2009,Friendly,,Canada,Spain,1,2,False
2156,2022,Friendly,,China,Ecuador,1,3,False
2157,2014,Qualifier,,Colombia,Ivory Coast,2,0,False
2158,2021,Friendly,,Norway,Portugal,0,2,False
2159,2019,Friendly,,Switzerland,Turkey,1,1,False
2160,2006,Friendly,,Indonesia,Slovenia,1,1,False
2161,1992,Friendly,,Japan,Scotland,5,1,False
2162,2002,Qualifier,,Serbia,Wales,2,4,False
2163,2004,Friendly,,Iran,Sweden,1,1,False
2164,2012,Friendly,,Greece,Italy,0,1,False
2165,1992,Qualifier,,Morocco,China,5,0,False
2166,2016,Friendly,,Czech Republic,Senegal,0,2,False
2167,2019,Friendly,,Venezuela,England,1,4,False
2168,2017,Qualifier,,Switzerland,Slovakia,0,4,False
2169,2013,Friendly,,Uruguay,South Korea,0,2,False
2170,2000,Qualifier,,Switzerland,Canada,1,2,False
2171,2010,Qualifier,,Nigeria,Ivory Coast,0,0,False
2172,2010,Qualifier,,Trinidad and Tobago,Iran,2,0,False
2173,1999,Qualifier,,Argentina,Ecuador,2,0,False
2174,2018,Friendly,,China,Romania,2,0,False
2175,2008,Friendly,,Poland,Costa Rica,3,0,False
2176,2019,Friendly,,Senegal,Portugal,2,2,False
2177,2015,Qualifier,,Bolivia,Tunisia,2,1,False
2178,2014,Friendly,,Norway,Panama,0,1,False
2179,1995,Qualifier,,Algeria,Mexico,2,1,False
2180,2017,Friendly,,Switzerland,Mexico,0,1,False
2181,2005,Qualifier,,Japan,Greece,1,2,False
2182,1994,Qualifier,,Paraguay,Venezuela,4,1,False
2183,2006,Qualifier,,Iran,South Korea,2,2,False
2184,1999,Friendly,,Japan,Poland,0,0,False
2185,1991,Qualifier,,Saudi Arabia,Ukraine,2,2,False
2186,2021,Qualifier,,Greece,Indonesia,2,0,False
2187,2021,Qualifier,,Colombia,Chile,3,0,False
2188,2000,Qualifier,,Slovenia,Germany,0,2,False
2189,1999,Friendly,,Costa Rica,Denmark,3,0,False
2190,2013,Qualifier,,Netherlands,Finland,3,1,False
2191,1992,Friendly,,Australia,Italy,0,2,False
2192,2013,Qualifier,,Australia,Nigeria,2,2,False
2193,2015,Friendly,,Romania,Ecuador,5,0,False
2194,2011,Qualifier,,Russia,Czech Republic,3,1,False
2195,2012,Qualifier,,Brazil,Scotland,3,2,False
2196,1997,Friendly,,Ivory Coast,Trinidad and Tobago,0,0,False
2197,2016,Friendly,,Switzerland,Costa Rica,2,1,False
2198,2020,Qualifier,,Russia,Ecuador,2,4,False
2199,2007,Friendly,,Morocco,South Korea,3,1,False
2200,1996,Qualifier,,Spain,Honduras,1,0,False
2201,2009,Qualifier,,Portugal,Cameroon,3,1,False
2202,1992,Qualifier,,France,Portugal,0,1,False
2203,1990,Friendly,,Ecuador,Canada,0,0,False
2204,2002,Qualifier,,Saudi Arabia,Poland,5,0,False
2205,2020,Qualifier,,Ecuador,Uruguay,0,2,False
2206,2022,Qualifier,,Czech Republic,Greece,4,0,False
2207,2008,Friendly,,Denmark,Finland,3,0,False
2208,2011,Friendly,,Czech Republic,Costa Rica,4,1,False
2209,1993,Qualifier,,Chile,Trinidad and Tobago,3,0,False
2210,2019,Friendly,,Panama,Romania,1,0,False
2211,1998,Qualifier,,Nigeria,Spain,0,2,False
2212,2014,Friendly,,Portugal,Greece,5,0,False
2213,2023,Friendly,,Jamaica,Nigeria,0,1,False
2214,2022,Qualifier,,Venezuela,Netherlands,1,2,False
2215,2013,Qualifier,,Scotland,Germany,2,1,False
2216,2016,Qualifier,,South Korea,Russia,1,0,False
2217,1994,Qualifier,,Paraguay,Argentina,0,2,False
2218,2007,Qualifier,,Croatia,Ecuador,1,3,False
2219,1999,Qualifier,,Peru,Slovenia,3,0,False
2220,2018,Qualifier,,Cameroon,Wales,1,0,False
2221,1996,Friendly,,Australia,Ecuador,3,0,False
2222,2021,Qualifier,,Canada,Slovenia,2,0,False
2223,2004,Friendly,,Slovenia,Jamaica,0,0,False
2224,1994,Qualifier,,Iran,Peru,1,1,False
2225,2015,Qualifier,,Portugal,Senegal,2,1,False
2226,2012,Qualifier,,Switzerland,Indonesia,3,1,False
2227,2011,Friendly,,Chile,Peru,1,0,False
2228,2000,Qualifier,,Serbia,Ecuador,3,3,False
2229,1996,Qualifier,,Ghana,Greece,1,0,False
2230,1992,Qualifier,,Turkey,China,3,0,False
2231,2014,Qualifier,,Scotland,Portugal,1,0,False
2232,1999,Friendly,,Wales,Peru,1,0,False
2233,2014,Qualifier,,Cameroon,Saudi Arabia,3,0,False
2234,2013,Qualifier,,Paraguay,Uruguay,1,0,False
2235,1996,Friendly,,Ukraine,Switzerland,3,0,False
2236,2003,Qualifier,,Honduras,Denmark,1,1,False
2237,2012,Qualifier,,Morocco,Uruguay,5,1,False
2238,1994,Friendly,,Honduras,Belgium,0,2,False
2239,1991,Friendly,,Tunisia,Iran,1,0,False
2240,1996,Friendly,,Austria,Iran,4,0,False
2241,2017,Qualifier,,Austria,New Zealand,1,0,False
2242,1993,Friendly,,Finland,Honduras,7,4,False
2243,2005,Qualifier,,Ecuador,Uruguay,3,2,False
2244,2013,Qualifier,,Czech Republic,Cameroon,2,3,False
2245,1997,Qualifier,,France,Finland,3,0,False
2246,1998,Qualifier,,Serbia,Slovenia,2,0,False
2247,2003,Qualifier,,Ghana,Mexico,1,1,False
2248,1993,Qualifier,,Canada,Norway,2,1,False
2249,2003,Qualifier,,Spain,Panama,1,0,False
2250,2015,Qualifier,,Denmark,Romania,0,1,False
2251,1992,Friendly,,Iran,England,3,1,False
2252,1995,Qualifier,,Netherlands,Morocco,3,1,False
2253,2009,Friendly,,Slovakia,Croatia,1,3,False
2254,2008,Qualifier,,Russia,Slovakia,1,2,False
2255,2007,Qualifier,,Trinidad and Tobago,Senegal,1,2,False
2256,1996,Friendly,,Sweden,Ghana,6,0,False
2257,2020,Qualifier,,Slovakia,Costa Rica,3,2,False
2258,1990,Qualifier,,Costa Rica,Serbia,0,5,False
2259,2013,Friendly,,Russia,Nigeria,3,0,False
2260,2016,Friendly,,Turkey,Cameroon,3,1,False
2261,2008,Qualifier,,Finland,Austria,0,4,False
2262,2010,Friendly,,Belgium,USA,4,1,False
2263,2018,Friendly,,Wales,Norway,1,2,False
2264,1990,Qualifier,,Morocco,Russia,1,0,False
2265,2016,Qualifier,,Venezuela,Slovenia,1,0,False
2266,2005,Friendly,,Serbia,France,4,1,False
2267,2010,Friendly,,Hungary,Czech Republic,0,2,False
2268,2019,Qualifier,,Bolivia,Colombia,1,3,False
2269,1998,Qualifier,,Egypt,Iran,0,0,False
2270,2023,Qualifier,,England,Senegal,3,1,False
2271,2022,Friendly,,Bolivia,Costa Rica,1,0,False
2272,1992,Friendly,,Serbia,Portugal,0,2,False
2273,2023,Friendly,,USA,Egypt,5,4,False
2274,2022,Friendly,,Wales,Serbia,0,3,False
2275,2009,Qualifier,,Romania,Greece,0,1,False
2276,1993,Qualifier,,Algeria,Turkey,0,2,False
2277,2020,Friendly,,Serbia,Trinidad and Tobago,1,0,False
2278,2008,Friendly,,Japan,Colombia,0,1,False
2279,2015,Qualifier,,Sweden,Portugal,1,2,False
2280,1993,Friendly,,Trinidad and Tobago,Senegal,2,3,False
2281,2019,Friendly,,Canada,Peru,1,2,False
2282,2004,Qualifier,,Turkey,Iran,1,1,False
2283,1996,Qualifier,,Hungary,Poland,1,2,False
2284,1995,Qualifier,,Panama,Slovakia,1,0,False
2285,1994,Friendly,,Norway,Morocco,2,0,False
2286,2012,Qualifier,,Egypt,Sweden,2,2,False
2287,2002,Qualifier,,Serbia,Czech Republic,2,0,False
2288,2001,Qualifier,,Australia,Slovakia,0,2,False
2289,2001,Friendly,,Saudi Arabia,Colombia,2,1,False
2290,2019,Qualifier,,Indonesia,Switzerland,1,3,False
2291,1996,Qualifier,,Nigeria,Senegal,0,2,False
2292,2020,Qualifier,,Ivory Coast,Portugal,1,2,False
2293,2021,Qualifier,,Jamaica,Qatar,2,0,False
2294,1999,Qualifier,,Hungary,Slovakia,2,0,False
2295,2007,Friendly,,Czech Republic,England,1,1,False
2296,2009,Friendly,,Paraguay,Jamaica,3,0,False
2297,2016,Qualifier,,Algeria,Portugal,0,3,False
2298,2007,Qualifier,,Norway,Brazil,0,1,False
2299,2001,Friendly,,Russia,Spain,1,2,False
2300,2005,Friendly,,Saudi Arabia,Italy,0,2,False
2301,1995,Friendly,,Wales,Serbia,1,0,False
2302,1999,Friendly,,USA,Hungary,2,0,False
2303,2010,Friendly,,New Zealand,Croatia,0,4,False
2304,2000,Qualifier,,Finland,Romania,1,0,False
2305,2010,Qualifier,,Egypt,Venezuela,3,0,False
2306,1993,Friendly,,Cameroon,Wales,3,1,False
2307,1993,Qualifier,,Uruguay,Italy,2,0,False
2308,2016,Qualifier,,Iran,Brazil,1,2,False
2309,2009,Friendly,,Czech Republic,Slovenia,3,2,False
2310,2021,Qualifier,,Croatia,Saudi Arabia,2,0,False
2311,2020,Friendly,,Brazil,Saudi Arabia,1,0,False
2312,2003,Qualifier,,Honduras,Ivory Coast,2,2,False
2313,2004,Friendly,,Japan,Switzerland,3,1,False
2314,2011,Qualifier,,Austria,Tunisia,2,1,False
2315,2019,Qualifier,,Wales,Honduras,2,1,False
2316,2022,Friendly,,Morocco,Uruguay,2,0,False
2317,2019,Qualifier,,China,Czech Republic,1,0,False
2318,2008,Qualifier,,Ghana,Scotland,1,4,False
2319,2022,Qualifier,,Slovakia,Poland,0,3,False
2320,2009,Friendly,,South Korea,France,0,1,False
2321,2010,Qualifier,,Brazil,Jamaica,5,2,False
2322,2015,Friendly,,New Zealand,Qatar,2,3,False
2323,1997,Qualifier,,Romania,Trinidad and Tobago,0,0,False
2324,1997,Friendly,,Bolivia,Canada,3,1,False
2325,1995,Friendly,,Indonesia,Denmark,0,0,False
2326,2021,Friendly,,Canada,Ghana,0,1,False
2327,2021,Friendly,,Cameroon,Morocco,1,0,False
2328,2017,Qualifier,,Russia,Hungary,2,0,False
2329,1996,Qualifier,,Morocco,Algeria,2,2,False
2330,2017,Friendly,,Jamaica,China,2,2,False
2331,2020,Qualifier,,Turkey,Qatar,0,1,False
2332,1998,Qualifier,,Saudi Arabia,Morocco,0,0,False
2333,2014,Qualifier,,Egypt,Hungary,2,0,False
2334,2017,Qualifier,,Belgium,Greece,1,1,False
2335,2011,Friendly,,Tunisia,Saudi Arabia,3,0,False
2336,2001,Qualifier,,Uruguay,Senegal,1,2,False
2337,2001,Friendly,,Argentina,Jamaica,2,0,False
2338,1991,Qualifier,,Senegal,Italy,2,1,False
2339,2010,Qualifier,,Japan,Poland,1,0,False
2340,2002,Friendly,,Croatia,Poland,4,0,False
2341,2003,Qualifier,,Portugal,Tunisia,3,0,False
2342,2014,Qualifier,,France,China,2,1,False
2343,2013,Friendly,,Mexico,Panama,1,0,False
2344,1994,Qualifier,,Slovakia,Paraguay,0,0,False
2345,1991,Qualifier,,Ghana,Jamaica,5,0,False
2346,1998,Friendly,,Trinidad and Tobago,Egypt,1,0,False
2347,2001,Qualifier,,Hungary,Belgium,3,0,False
2348,1991,Qualifier,,Panama,Egypt,0,3,False
2349,2001,Qualifier,,Nigeria,Spain,0,5,False
2350,1995,Friendly,,Spain,Senegal,3,0,False
2351,2007,Friendly,,Colombia,Panama,1,0,False
2352,2018,Qualifier,,Wales,Cameroon,3,2,False
2353,2010,Qualifier,,Costa Rica,Argentina,1,2,False
2354,1999,Qualifier,,Turkey,Jamaica,2,2,False
2355,2018,Friendly,,Cameroon,Tunisia,5,0,False
2356,1993,Qualifier,,Slovakia,Uruguay,3,0,False
2357,2017,Friendly,,Egypt,Iran,1,3,False
2358,2021,Qualifier,,Greece,South Korea,2,1,False
2359,2014,Qualifier,,Scotland,Mexico,3,1,False
2360,1995,Qualifier,,Russia,Tunisia,3,0,False
2361,1995,Friendly,,Norway,Costa Rica,3,0,False
2362,1993,Friendly,,Bolivia,South Korea,3,0,False
2363,1991,Qualifier,,Spain,Turkey,4,0,False
2364,2008,Friendly,,Netherlands,Slovenia,2,0,False
2365,1996,Friendly,,Mexico,Honduras,3,1,False
2366,1994,Friendly,,Canada,Algeria,1,1,False
2367,2023,Qualifier,,Australia,Serbia,3,4,False
2368,2005,Friendly,,Hungary,Poland,1,0,False
2369,2016,Qualifier,,Switzerland,Cameroon,0,1,False
2370,2022,Friendly,,Jamaica,Spain,0,0,False
2371,2001,Friendly,,Algeria,Costa Rica,1,0,False
2372,2010,Friendly,,Belgium,Scotland,3,0,False
2373,1994,Friendly,,Belgium,Qatar,2,1,False
2374,2023,Qualifier,,Tunisia,Ukraine,0,2,False
2375,2004,Qualifier,,China,Iran,1,0,False
2376,1992,Qualifier,,Wales,Finland,0,3,False
2377,1994,Friendly,,Ireland,Cameroon,3,3,False
2378,2004,Qualifier,,Poland,Colombia,0,3,False
2379,1996,Friendly,,Panama,Cameroon,0,3,False
2380,2003,Qualifier,,Bolivia,Saudi Arabia,1,0,False
2381,2016,Friendly,,Uruguay,Paraguay,5,1,False
2382,2001,Friendly,,France,Denmark,2,2,False
2383,2011,Friendly,,Argentina,Ukraine,1,0,False
2384,1991,Friendly,,Croatia,France,1,1,False
2385,2015,Qualifier,,Norway,Costa Rica,1,1,False
2386,2022,Friendly,,Costa Rica,Wales,2,1,False
2387,2019,Friendly,,Venezuela,Morocco,4,1,False
2388,1996,Qualifier,,Hungary,Panama,1,3,False
2389,2009,Friendly,,Ireland,Paraguay,2,1,False
2390,2020,Qualifier,,Czech Republic,Morocco,2,0,False
2391,1996,Qualifier,,New Zealand,Iran,0,0,False
2392,2005,Qualifier,,Czech Republic,Cameroon,1,0,False
2393,1999,Friendly,,Uruguay,Hungary,3,0,False
2394,2006,Friendly,,Iran,Honduras,5,2,False
2395,2008,Qualifier,,Romania,Bolivia,4,2,False
2396,1992,Qualifier,,Spain,Norway,5,1,False
2397,2001,Qualifier,,Qatar,Australia,2,1,False
2398,2002,Friendly,,Slovakia,England,2,0,False
2399,1998,Qualifier,,Honduras,Senegal,3,2,False
2400,2018,Friendly,,Finland,Scotland,1,1,False
2401,2001,Friendly,,Peru,Honduras,3,2,False
2402,1995,Friendly,,Sweden,Russia,4,3,False
2403,1993,Qualifier,,Ireland,Ukraine,0,2,False
2404,1996,Friendly,,Sweden,France,3,1,False
2405,2003,Friendly,,Turkey,Ecuador,2,4,False
2406,2019,Friendly,,Australia,Ivory Coast,0,1,False
2407,1994,Qualifier,,Turkey,Netherlands,1,2,False
2408,1999,Friendly,,Qatar,Spain,0,2,False
2409,2000,Qualifier,,Serbia,Trinidad and Tobago,3,1,False
2410,1999,Qualifier,,Brazil,Wales,5,0,False
2411,1999,Qualifier,,Russia,Japan,3,1,False
2412,2004,Friendly,,Ecuador,Ukraine,4,0,False
2413,2010,Qualifier,,Saudi Arabia,Argentina,1,0,False
2414,2001,Friendly,,Peru,Norway,0,1,False
2415,2015,Qualifier,,Uruguay,Peru,3,2,False
2416,2008,Friendly,,Serbia,Senegal,0,0,False
2417,2001,Friendly,,Czech Republic,Poland,1,1,False
2418,2005,Qualifier,,Switzerland,Poland,0,1,False
2419,2014,Qualifier,,Germany,Sweden,3,1,False
2420,2009,Qualifier,,Croatia,Indonesia,1,0,False
2421,1990,Friendly,,Cameroon,Indonesia,1,3,False
